Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charges,Area code_415,Area code_510
151,1,0,0,218.0,57,114.4,88,269.2,95,12.4,1,0,1,62.24,True,False
32,0,0,0,164.8,98,229.9,96,167.3,108,14.8,2,2,0,59.09,True,False
90,0,0,0,179.2,77,210.7,99,276.9,58,9.2,6,2,0,63.31,True,False
138,0,0,0,170.5,87,118.2,116,187.9,111,11.2,7,2,0,50.52,True,False
79,0,0,0,205.7,123,214.5,108,226.1,106,6.7,18,1,0,65.18,False,False
95,1,0,0,165.5,84,286.2,112,198.9,89,11.5,2,1,1,64.53,True,False
127,0,0,0,221.0,100,160.7,113,233.1,96,6.8,4,2,0,63.56000000000001,True,False
137,0,0,0,242.1,118,191.0,93,218.6,50,14.7,2,3,0,71.21,False,True
97,0,0,0,151.6,107,155.4,96,240.0,112,14.7,4,1,0,53.75,True,False
149,1,0,0,176.2,87,145.0,81,249.5,92,5.7,4,0,0,55.050000000000004,True,False
117,1,1,22,196.0,82,322.7,82,225.6,120,3.7,5,1,0,71.9,True,False
84,0,0,0,159.5,125,247.1,90,187.9,82,7.2,4,2,0,58.52,False,False
137,0,0,0,230.2,113,220.4,79,204.7,111,10.7,7,4,0,69.96,True,False
99,0,0,0,146.7,64,274.0,99,321.3,98,8.9,1,3,0,65.09,True,False
85,0,0,0,102.0,95,270.2,139,148.2,105,10.7,3,1,0,49.870000000000005,True,False
150,0,0,0,126.0,99,238.5,73,285.1,100,10.2,6,3,0,57.269999999999996,False,True
43,0,0,0,168.4,125,243.8,89,214.7,102,11.1,2,1,0,62.00999999999999,True,False
98,0,0,0,206.5,92,176.2,152,232.8,115,12.4,5,5,0,63.92000000000001,True,False
112,0,0,0,217.1,76,205.2,100,185.7,91,9.4,3,2,0,65.25,False,True
16,0,0,0,229.6,78,205.7,108,166.2,91,10.8,2,0,1,66.91000000000001,False,True
98,0,1,22,278.3,89,93.4,143,107.6,42,9.7,5,0,0,62.71,True,False
84,0,0,0,181.5,129,130.7,112,186.5,118,8.5,4,1,0,52.66,False,True
66,0,0,0,167.3,91,230.0,68,191.7,118,10.6,5,1,1,59.480000000000004,True,False
98,0,1,31,121.0,105,218.9,98,226.7,110,12.0,1,1,0,52.62,True,False
74,0,0,0,221.1,124,110.8,94,240.1,112,10.6,3,0,0,60.67,True,False
119,0,0,0,222.8,122,163.2,107,160.6,112,11.2,6,1,0,62.00000000000001,False,True
73,0,0,0,183.4,80,242.0,115,201.4,100,7.5,3,4,0,62.84,True,False
92,1,0,0,264.3,91,160.9,115,198.6,73,9.3,5,0,0,70.06,True,False
21,0,0,0,146.0,78,109.7,79,247.4,108,6.8,7,0,0,47.11000000000001,True,False
122,0,0,0,157.1,134,184.9,122,197.2,59,8.5,5,4,1,53.599999999999994,False,True
133,1,0,0,127.3,108,251.3,81,135.0,88,10.3,3,1,0,51.86,False,True
145,0,0,0,187.9,110,197.0,117,167.0,108,4.8,4,2,0,57.50999999999999,True,False
25,0,0,0,178.8,90,141.2,72,203.0,99,8.4,5,2,0,53.81,False,False
126,0,0,0,256.5,112,199.5,90,188.3,122,7.0,5,3,0,70.93,True,False
76,0,0,0,169.5,77,124.0,87,219.4,92,10.0,3,0,0,51.93,True,False
113,0,0,0,239.7,47,282.9,110,238.4,88,8.7,3,2,1,77.88,True,False
224,1,0,0,171.5,99,160.0,103,212.4,102,5.0,2,1,1,53.67,False,True
128,0,1,34,142.3,73,194.8,79,239.3,81,16.0,6,1,0,55.839999999999996,False,False
115,0,0,0,184.1,98,327.0,73,212.5,106,7.5,6,2,0,70.69,True,False
141,0,1,28,206.9,126,264.4,126,171.8,124,9.3,11,2,0,67.88000000000001,True,False
51,0,0,0,259.9,114,176.2,94,77.2,112,15.3,1,1,0,66.75999999999999,False,True
100,0,0,0,203.8,122,283.1,76,197.3,83,12.5,3,0,0,70.96999999999998,True,False
96,0,1,45,248.8,124,140.3,77,263.6,102,10.3,2,3,0,68.87,True,False
163,0,0,0,122.4,129,113.4,108,180.2,97,12.5,7,1,0,41.940000000000005,True,False
67,0,1,40,104.9,65,216.3,93,217.4,128,9.6,9,1,0,48.59,True,False
49,0,0,0,119.4,69,273.3,92,214.4,153,12.4,7,2,0,56.53,False,True
46,0,0,0,250.3,100,260.6,90,195.0,104,13.3,2,2,1,77.07,False,True
148,0,0,0,178.3,98,282.6,110,181.0,98,11.4,4,1,0,65.56,True,False
112,0,0,0,243.4,77,182.1,97,259.2,94,12.8,2,1,0,71.97999999999999,False,True
78,0,0,0,155.0,106,175.3,101,155.6,125,11.8,5,2,0,51.44,True,False
61,0,1,31,288.7,101,203.8,102,203.2,49,8.6,3,0,0,77.86,False,False
58,0,1,29,240.4,80,118.9,91,164.2,108,11.2,3,1,0,61.39,False,True
155,0,0,0,190.3,123,301.3,96,214.6,134,8.0,3,1,0,69.78,True,False
100,0,0,0,278.0,76,176.7,74,219.5,126,8.3,4,0,1,74.39999999999999,False,True
113,0,0,0,155.0,93,330.6,106,189.4,123,13.5,3,1,0,66.62,False,True
135,0,1,27,273.4,141,154.0,99,245.8,112,12.3,6,1,0,73.94999999999999,False,True
99,0,0,0,155.3,93,265.7,95,145.7,67,12.4,4,0,0,58.89,False,False
59,0,1,29,133.1,114,221.2,82,131.6,103,6.8,3,1,0,49.190000000000005,False,True
135,0,0,0,246.8,129,187.8,121,154.5,109,12.6,5,1,0,68.27000000000001,False,True
85,1,0,0,165.4,107,196.0,126,349.2,110,9.6,7,2,0,63.08,False,False
88,0,0,0,138.3,116,236.0,138,179.1,110,9.6,4,3,0,54.22,False,True
55,0,0,0,286.7,100,134.4,121,192.9,122,6.9,5,2,0,70.7,False,True
75,0,0,0,117.3,114,201.1,61,107.9,82,12.2,3,1,0,45.18,True,False
86,0,1,23,225.5,107,246.3,105,245.7,81,9.8,2,0,0,72.99000000000001,False,False
97,0,0,0,256.4,125,273.9,100,222.7,101,11.1,1,1,1,79.89,False,False
88,0,0,0,264.8,124,245.4,112,160.5,115,14.8,2,1,1,77.1,True,False
54,0,0,0,159.8,99,264.0,64,115.7,70,9.7,7,2,0,57.44,False,False
11,0,1,28,190.6,86,220.1,122,180.3,80,6.0,3,3,0,60.839999999999996,True,False
109,0,0,0,184.0,120,120.4,119,153.7,86,11.0,3,0,0,51.400000000000006,True,False
90,0,0,0,261.8,128,220.6,104,136.6,91,9.6,5,1,0,72.0,True,False
91,0,0,0,133.7,75,195.3,87,280.5,89,5.9,2,0,0,53.54,False,False
105,0,1,23,193.5,85,220.2,90,272.4,111,8.5,5,0,0,66.17999999999999,True,False
71,1,0,0,178.2,113,167.8,94,182.1,111,13.6,3,3,1,56.41,True,False
132,0,1,36,226.2,103,181.6,125,258.8,102,10.5,5,3,1,68.38000000000001,False,True
112,0,0,0,170.4,103,200.2,71,258.3,100,11.6,4,1,0,60.739999999999995,True,False
41,0,1,34,194.4,63,254.9,110,160.2,115,17.2,9,2,0,66.57,False,True
44,0,0,0,240.3,146,164.6,83,240.7,106,10.6,2,1,0,68.53,True,False
78,0,0,0,75.0,116,248.7,87,176.0,83,9.5,6,3,0,44.38,False,False
149,0,0,0,69.1,117,136.3,100,181.7,53,6.3,3,1,0,33.22,False,False
72,0,1,33,96.6,59,315.4,98,163.3,117,6.2,4,4,1,52.25000000000001,False,True
74,0,0,0,148.5,111,146.5,42,289.2,83,9.9,6,3,0,53.38,False,True
50,0,0,0,258.1,106,161.4,106,225.1,110,11.7,5,1,0,70.89,False,True
141,0,1,23,149.7,112,162.5,118,220.3,115,7.6,2,3,0,51.22,False,True
140,0,0,0,149.8,134,164.4,98,294.7,124,8.1,2,1,0,54.88999999999999,False,False
99,0,0,0,190.4,102,158.1,107,271.5,92,11.2,4,2,0,61.05,False,False
166,0,0,0,181.4,108,253.8,54,112.3,94,11.6,6,1,0,60.589999999999996,False,False
74,0,0,0,155.7,116,173.7,63,257.4,97,8.1,4,0,0,54.99999999999999,True,False
117,0,0,0,149.9,95,256.1,110,212.7,92,13.3,13,2,0,60.41,False,True
85,0,0,0,222.3,132,231.5,101,223.5,75,11.0,2,3,0,70.5,False,True
36,0,1,16,149.4,111,131.8,113,132.7,87,6.7,2,0,0,44.379999999999995,True,False
76,0,0,0,204.2,100,292.6,139,244.3,105,10.5,2,0,0,73.41,True,False
165,0,0,0,242.9,126,209.8,65,228.4,126,0.0,0,1,0,69.39999999999999,False,True
130,0,0,0,150.4,119,230.5,99,186.3,76,12.3,4,1,0,56.86,True,False
92,1,0,0,130.7,113,260.6,122,244.2,98,9.4,2,2,1,57.9,True,False
18,0,0,0,273.6,93,114.6,116,250.6,120,8.2,4,1,0,69.74,False,False
161,1,0,0,156.1,114,180.3,63,179.6,115,11.1,9,2,0,52.949999999999996,True,False
93,0,1,36,178.7,134,178.6,102,126.8,82,8.0,4,2,0,53.43000000000001,True,False
144,0,0,0,177.5,93,287.4,75,180.5,118,11.9,3,2,0,65.94,True,False
95,0,0,0,175.2,91,244.4,109,75.8,95,7.5,2,1,0,55.989999999999995,True,False
124,0,1,28,251.4,104,225.1,89,251.9,121,7.5,5,1,0,75.24000000000001,True,False
93,1,0,0,216.9,61,207.4,120,221.7,110,17.5,5,1,1,69.21000000000001,True,False
109,1,1,26,217.2,138,145.5,111,280.7,76,9.3,3,0,0,64.43,True,False
80,0,0,0,206.3,97,154.9,98,263.6,82,12.4,12,0,0,63.45,False,True
41,0,0,0,159.3,66,125.9,75,261.9,76,11.1,5,1,0,52.57,True,False
136,0,1,31,143.1,88,236.6,65,227.8,120,11.4,5,2,0,57.769999999999996,True,False
143,0,1,24,186.6,69,222.0,116,234.9,138,11.6,5,1,0,64.29,False,False
118,0,1,26,170.8,114,199.5,125,169.7,98,9.6,5,5,1,56.230000000000004,True,False
193,0,1,17,124.0,102,202.9,81,205.1,129,12.3,3,1,0,50.88,False,False
73,0,0,0,198.3,94,279.3,101,146.2,87,14.8,8,3,0,68.03,True,False
62,0,0,0,172.8,101,204.8,97,240.8,90,9.1,8,2,0,60.089999999999996,False,False
30,0,1,30,217.4,74,213.8,86,227.2,104,6.6,3,0,0,67.13000000000001,True,False
60,1,1,29,265.9,113,215.8,94,108.1,82,14.0,12,0,1,72.18,False,False
148,0,1,14,93.6,137,193.8,72,144.9,84,17.5,5,1,0,43.629999999999995,False,True
96,0,0,0,98.2,100,307.2,88,182.5,120,7.6,1,2,0,53.059999999999995,False,True
87,0,0,0,168.2,92,224.7,100,169.5,99,12.9,3,1,0,58.8,True,False
41,0,0,0,202.9,97,153.8,104,113.5,92,9.0,3,3,0,55.1,False,False
112,0,0,0,261.4,108,154.5,102,130.9,90,11.6,2,1,0,66.59,True,False
88,0,0,0,73.3,86,161.4,82,239.6,76,8.2,3,4,1,39.17,False,True
122,0,1,27,253.7,84,229.2,109,190.5,123,9.2,5,7,0,73.66000000000001,False,False
61,0,0,0,45.0,108,151.3,74,152.9,94,9.8,6,2,0,30.039999999999996,False,False
176,0,0,0,47.4,125,167.8,90,163.1,107,10.5,8,2,0,32.5,False,False
30,0,0,0,227.4,88,182.5,100,191.7,134,12.5,3,0,0,66.17999999999999,False,True
46,0,0,0,124.8,133,157.3,143,199.3,72,8.6,4,2,0,45.879999999999995,True,False
100,1,0,0,68.5,110,337.1,115,205.2,99,12.1,9,0,0,52.800000000000004,False,True
47,0,1,37,163.5,77,203.1,102,232.0,87,7.8,4,2,0,57.61,True,False
77,0,0,0,163.0,112,219.1,89,233.4,66,6.7,3,2,0,58.64,True,False
98,0,1,38,213.7,61,253.0,104,207.7,73,10.7,5,2,0,70.08,True,False
125,0,1,36,201.3,117,42.2,78,125.7,104,5.4,3,1,0,44.93,True,False
194,0,0,0,48.4,101,281.1,138,218.5,87,18.2,1,1,0,46.86,False,False
128,0,1,40,171.2,88,145.7,109,196.8,93,14.0,6,1,0,54.120000000000005,True,False
190,0,1,22,166.5,93,183.0,92,121.0,102,8.5,3,0,0,51.60999999999999,True,False
59,0,0,0,107.8,113,216.6,125,217.5,92,9.9,3,2,0,49.199999999999996,False,False
47,0,1,28,141.3,94,168.0,108,113.5,84,7.8,2,1,0,45.519999999999996,False,False
152,1,1,20,237.5,120,253.4,94,265.2,80,14.2,3,9,1,77.67999999999999,True,False
95,0,1,27,129.5,106,248.9,90,268.0,115,11.9,3,1,0,58.45,False,True
31,0,1,31,100.1,54,246.3,97,255.0,131,5.9,3,0,0,51.03,True,False
121,0,1,31,237.1,63,205.6,117,196.7,85,10.1,5,4,0,69.37,False,False
111,0,0,0,172.8,58,183.1,108,158.8,104,7.9,3,4,1,54.22,True,False
44,0,0,0,288.1,112,258.0,92,192.4,90,10.2,4,3,1,82.32,False,True
61,1,0,0,78.2,103,195.9,149,108.0,100,10.1,6,2,0,37.529999999999994,False,True
65,0,0,0,148.7,80,259.0,94,149.5,107,12.7,6,2,0,57.46,True,False
74,0,1,25,194.6,84,119.9,103,175.5,75,13.1,2,2,0,54.709999999999994,True,False
123,0,0,0,159.5,77,303.8,92,226.9,120,12.0,4,0,0,66.39,False,False
58,0,1,20,194.5,110,213.7,89,236.6,92,9.5,2,1,0,64.45,False,False
74,0,0,0,174.1,96,251.1,94,257.6,123,8.3,5,2,1,64.77,False,False
125,0,0,0,131.8,97,136.7,100,308.2,119,7.7,6,2,0,49.98,True,False
53,0,1,18,146.8,107,310.0,84,178.7,130,7.2,7,0,0,61.29,False,False
99,0,1,28,200.7,88,264.2,116,172.7,102,9.1,5,1,0,66.80999999999999,False,False
99,0,0,0,145.6,106,98.3,106,230.8,83,10.9,5,1,0,46.44,True,False
66,0,1,29,229.4,104,257.4,84,231.5,119,8.0,1,2,0,73.46,True,False
97,0,0,0,211.0,76,189.0,100,123.0,102,4.7,4,3,0,58.75,False,True
85,1,0,0,216.0,73,188.2,117,147.1,98,3.6,7,2,0,60.309999999999995,False,True
108,0,0,0,293.0,88,160.6,101,143.9,87,10.0,6,2,0,72.64,False,True
133,1,1,32,221.1,137,264.9,99,168.9,108,15.4,4,2,1,71.86999999999999,False,False
51,0,0,0,181.5,108,196.9,87,187.2,119,10.3,2,1,0,58.8,False,True
186,0,1,26,74.3,107,177.3,116,296.3,90,14.5,3,2,0,44.95,True,False
44,1,0,0,62.3,92,275.0,82,138.7,108,10.8,3,1,0,43.13,True,False
64,0,1,31,228.6,88,248.5,109,167.1,124,9.0,1,3,0,69.93,False,False
114,0,1,36,309.9,90,200.3,89,183.5,105,14.2,2,1,0,81.80000000000001,True,False
92,0,0,0,201.9,74,226.8,119,217.5,80,13.7,6,3,0,67.09,True,False
110,0,0,0,149.8,112,180.0,93,140.0,119,11.7,4,2,0,50.22999999999999,False,False
90,0,1,30,183.8,76,229.7,95,144.1,124,7.7,3,1,0,59.33,False,False
72,0,1,21,186.7,108,335.0,86,187.2,119,16.5,4,1,0,73.1,False,False
113,0,0,0,209.4,151,347.3,113,246.0,116,7.4,2,1,1,78.19,True,False
171,0,1,25,223.2,77,183.2,118,150.8,90,10.2,3,3,0,63.05,True,False
104,0,0,0,164.2,109,155.4,90,168.9,117,10.7,8,1,0,51.61000000000001,True,False
165,0,0,0,150.5,75,193.1,93,311.6,93,10.3,2,1,0,58.8,False,False
104,0,0,0,234.2,128,293.1,92,183.9,79,9.8,6,0,1,75.65,False,True
110,0,0,0,55.3,102,164.7,124,200.7,108,10.2,5,1,0,35.18,False,False
90,1,0,0,221.8,97,203.8,134,215.8,154,8.4,4,1,0,67.01,False,False
114,0,0,0,169.6,85,58.9,86,179.3,124,7.4,8,1,0,43.91,True,False
109,0,0,0,218.9,105,299.9,87,158.6,110,11.3,4,2,0,72.89,False,False
92,0,0,0,176.3,85,93.4,125,207.2,107,9.6,1,2,0,49.81999999999999,False,True
82,0,1,29,207.2,111,254.1,137,169.3,92,9.5,5,2,0,67.00999999999999,False,True
90,0,0,0,205.7,138,161.9,83,269.7,104,12.5,6,2,0,64.25,True,False
87,0,1,28,151.4,95,152.4,97,250.1,109,0.0,0,1,0,49.94,False,False
124,0,0,0,157.5,70,130.7,79,193.4,98,9.6,4,3,0,49.18000000000001,False,True
84,0,0,0,159.0,80,167.9,128,167.6,101,12.3,5,1,0,52.16,True,False
75,0,1,46,214.1,62,200.9,111,246.8,126,9.2,6,0,0,67.07000000000001,False,True
102,0,0,0,102.6,89,246.0,77,170.5,140,9.1,4,2,0,48.480000000000004,False,True
62,1,0,0,159.7,86,197.5,76,121.6,105,13.9,6,0,1,53.16,True,False
143,0,0,0,202.8,109,165.8,104,143.9,71,4.6,4,1,0,56.29,False,True
53,0,0,0,57.5,95,265.5,131,244.3,128,11.6,6,3,0,46.470000000000006,True,False
112,0,0,0,335.5,77,212.5,109,265.0,132,12.7,8,2,1,90.46000000000001,True,False
129,0,0,0,139.5,119,289.3,105,129.4,97,13.1,8,0,0,57.67,True,False
28,0,0,0,187.8,94,248.6,86,208.8,124,10.6,5,0,0,65.32000000000001,True,False
90,0,0,0,193.7,83,154.2,79,299.0,60,12.7,3,1,0,62.93,True,False
151,0,0,0,156.4,108,233.4,118,195.7,141,7.7,6,4,0,57.32,False,True
41,0,1,37,239.8,110,221.9,115,189.1,100,7.3,1,2,0,70.11,False,False
48,0,1,43,172.0,111,200.2,64,233.1,96,8.0,5,1,0,58.91,False,True
153,0,0,0,195.4,107,154.6,96,142.8,97,11.6,6,1,0,55.92,False,True
110,1,0,0,293.3,79,188.5,90,266.9,91,14.5,4,0,1,81.81,True,False
163,0,0,0,191.3,89,193.9,87,268.4,121,12.8,4,1,0,64.53999999999999,True,False
126,0,0,0,122.4,88,143.8,111,157.0,106,11.5,3,1,0,43.21,False,True
126,0,0,0,161.4,110,220.6,125,249.2,78,5.1,2,0,0,58.78,True,False
97,0,0,0,144.2,91,226.7,137,144.6,72,13.8,4,3,0,54.019999999999996,False,True
95,1,1,37,220.2,109,185.3,99,205.1,82,4.1,2,0,1,63.519999999999996,False,False
87,0,0,0,256.2,105,160.7,102,249.4,80,7.4,2,4,0,70.42999999999999,False,True
97,0,0,0,112.7,119,217.7,109,152.1,76,6.5,5,1,0,46.26,True,False
76,0,0,0,299.5,125,226.7,92,210.7,134,13.7,4,0,1,83.37,True,False
140,0,0,0,194.8,107,170.9,99,225.1,93,13.9,4,0,0,61.53,False,False
169,0,0,0,100.8,112,230.0,69,193.6,95,9.5,2,0,0,47.97,True,False
68,0,1,22,82.5,97,289.9,94,180.0,114,4.8,4,3,0,48.07,False,False
122,0,1,34,146.4,104,89.7,103,220.0,91,15.6,4,2,0,46.62,True,False
36,0,0,0,177.9,129,224.6,87,306.3,102,10.8,6,2,0,66.03,False,False
120,0,1,27,153.5,84,194.0,73,256.5,94,10.2,7,5,0,56.88,False,True
64,0,1,19,180.1,106,127.5,92,237.4,118,7.5,3,0,0,54.17,False,False
13,0,1,31,265.3,94,147.6,95,259.3,117,12.9,1,1,0,72.80000000000001,True,False
106,0,0,0,128.6,83,134.0,114,210.6,113,11.4,2,0,0,45.81,True,False
74,0,0,0,165.3,120,198.5,106,208.5,102,9.8,3,1,0,57.0,False,False
83,0,0,0,195.0,92,210.5,83,180.6,92,11.0,13,0,0,62.14,True,False
49,0,0,0,213.8,79,265.1,93,239.8,128,15.6,7,0,0,73.88,True,False
111,0,1,24,205.5,114,219.3,99,215.9,95,14.0,4,1,0,67.08,False,True
50,0,1,22,252.9,112,177.9,99,158.4,146,8.5,4,3,0,67.53999999999999,True,False
88,0,0,0,192.0,91,127.6,127,155.6,125,7.5,5,1,0,52.52,True,False
131,0,1,39,69.1,122,101.3,136,104.8,94,9.1,4,0,0,27.54,True,False
79,0,0,0,261.7,97,210.6,48,256.7,83,6.0,3,3,1,75.56,False,False
140,0,0,0,235.5,81,257.2,130,103.1,111,11.5,4,2,0,69.64999999999999,True,False
105,0,0,0,213.4,100,204.9,52,179.7,93,9.5,6,1,0,64.36,False,False
87,0,1,22,263.8,65,103.4,115,208.1,109,8.5,3,3,0,65.3,True,False
96,0,1,31,183.4,126,195.5,106,180.1,93,10.5,5,1,0,58.739999999999995,False,True
130,0,0,0,242.5,101,102.8,114,142.4,89,9.3,2,2,0,58.88999999999999,True,False
34,0,0,0,151.0,102,131.4,101,186.6,86,9.9,7,0,0,47.910000000000004,True,False
139,0,0,0,138.1,103,164.5,100,134.9,63,8.3,2,1,0,45.77,True,False
63,0,0,0,211.2,80,237.7,93,259.2,58,12.3,2,0,0,71.07999999999998,True,False
152,0,0,0,197.1,126,130.1,76,78.1,100,7.4,4,3,0,50.08,True,False
147,0,0,0,205.3,95,166.7,128,240.6,84,7.8,4,1,0,62.01,False,False
112,0,1,22,181.8,110,228.1,123,262.7,141,9.2,4,2,0,64.6,True,False
120,0,0,0,252.0,120,150.2,106,151.8,96,9.6,1,2,0,65.03,True,False
171,0,0,0,231.2,135,188.7,74,206.9,124,12.3,1,1,0,67.96999999999998,True,False
101,0,1,33,200.1,108,188.9,122,205.1,90,15.5,4,0,0,63.5,True,False
151,0,0,0,175.3,106,144.3,87,160.2,88,11.8,5,0,0,52.47,False,False
60,0,0,0,125.1,99,248.8,62,211.3,79,11.2,3,3,0,54.95,False,False
42,0,0,0,241.2,134,116.5,114,152.2,91,10.6,4,0,0,60.61,False,False
84,0,0,0,217.1,99,236.0,68,118.3,120,9.4,4,1,0,64.83,False,False
65,0,0,0,195.4,110,181.2,109,178.5,105,8.9,4,0,0,59.05,False,True
75,1,0,0,222.4,78,327.0,111,208.0,104,8.7,9,1,1,77.32,True,False
189,0,1,38,256.7,98,150.5,120,123.0,87,11.4,3,3,0,65.05,True,False
63,0,1,32,30.9,113,187.0,113,230.8,101,8.6,7,1,0,33.86,True,False
108,0,0,0,187.4,101,199.9,126,216.1,107,12.6,8,1,0,61.96999999999999,False,True
71,0,0,0,277.5,104,131.8,121,126.9,101,8.2,2,1,0,66.29999999999998,True,False
137,0,0,0,147.2,119,192.8,91,172.7,105,10.2,4,1,0,51.92999999999999,False,True
82,0,0,0,185.8,36,276.5,134,192.1,104,5.7,7,4,0,65.27000000000001,False,False
96,0,0,0,97.6,98,105.5,118,220.2,105,11.6,9,1,0,38.6,True,False
37,0,0,0,206.0,89,186.0,88,307.1,86,8.4,11,0,0,66.92,True,False
98,0,0,0,216.8,86,190.8,114,187.5,79,11.0,9,0,0,64.49,True,False
121,0,0,0,103.3,110,129.1,82,167.1,113,10.7,3,0,0,38.94,True,False
94,0,0,0,139.4,95,159.1,92,128.2,129,7.7,3,0,0,45.06999999999999,True,False
99,0,0,0,191.2,110,163.9,102,243.6,114,14.1,3,1,0,61.2,True,False
163,0,1,23,160.0,104,189.4,64,229.9,118,10.4,7,1,0,56.46,False,True
161,0,0,0,221.7,95,193.0,82,194.1,113,6.5,4,3,0,64.59,False,True
99,0,0,0,62.9,81,231.0,64,168.9,121,8.5,5,1,0,40.23,True,False
108,0,0,0,215.6,78,195.3,119,194.4,65,3.6,5,1,0,62.97,True,False
84,0,1,42,165.3,97,223.5,118,260.8,72,7.6,7,3,0,60.89,False,True
139,0,0,0,203.2,81,152.5,99,197.8,76,9.7,3,2,0,59.019999999999996,False,True
69,0,0,0,195.3,70,216.7,108,259.9,119,12.5,4,3,0,66.7,False,True
129,0,0,0,143.7,114,297.8,98,212.6,86,11.4,8,4,0,62.38999999999999,False,True
106,0,0,0,114.4,104,78.3,101,232.7,78,0.0,0,2,0,36.58,True,False
168,0,1,22,175.9,70,211.7,105,174.5,81,7.3,5,2,0,57.71,True,False
57,1,1,30,234.5,130,195.2,116,268.8,94,11.4,4,2,0,71.63999999999999,False,False
67,0,0,0,210.7,116,219.2,86,179.7,83,7.2,6,1,0,64.48,True,False
127,0,0,0,182.3,124,169.9,110,184.0,116,9.3,3,1,0,56.22,False,False
78,0,0,0,190.3,88,194.5,89,256.5,109,11.7,5,2,0,63.58,False,True
100,0,1,38,177.1,88,163.7,108,242.7,72,7.4,2,0,0,56.94,True,False
113,0,0,0,215.6,96,193.4,127,105.4,115,13.5,3,1,0,61.480000000000004,True,False
78,0,0,0,137.4,109,237.6,49,206.7,136,14.0,11,3,0,56.64,False,True
129,0,1,36,192.8,103,177.0,83,216.5,118,16.4,5,1,0,62.0,False,True
57,0,0,0,149.3,100,200.2,110,231.7,101,11.9,3,2,0,56.04,False,True
82,0,0,0,143.7,116,170.7,99,287.7,95,7.8,5,1,0,54.0,False,False
94,0,0,0,271.2,105,202.6,105,221.6,51,11.5,3,3,1,76.4,False,True
90,0,0,0,207.2,121,292.5,104,226.3,103,8.0,1,2,0,72.41999999999999,True,False
48,0,0,0,300.4,94,133.2,103,197.4,94,7.2,5,2,0,73.21,False,True
85,0,1,37,229.6,123,132.3,90,211.9,76,9.5,8,2,0,62.39,False,False
93,1,1,20,187.5,110,169.8,94,175.3,127,12.1,4,1,0,57.470000000000006,True,False
169,1,0,0,57.1,98,199.7,78,274.7,103,6.5,6,3,0,40.8,True,False
68,0,0,0,162.1,86,155.0,86,189.7,87,11.0,9,5,1,52.24999999999999,True,False
91,1,0,0,145.0,89,175.8,102,223.7,151,16.7,3,2,1,54.169999999999995,True,False
68,0,0,0,159.5,123,240.8,93,210.3,76,11.4,3,1,0,60.13,False,True
101,0,0,0,190.7,72,208.6,103,203.8,111,8.8,8,1,0,61.70000000000001,False,True
67,0,1,20,230.6,40,189.1,58,162.2,115,9.4,2,1,0,65.11,False,True
66,0,0,0,34.0,133,278.6,61,129.6,120,11.5,3,0,0,38.4,True,False
116,0,1,17,193.4,112,240.6,131,248.1,98,11.4,3,5,0,67.57,True,False
158,0,0,0,202.0,126,163.5,86,195.4,84,10.4,6,1,0,59.84,False,False
78,0,0,0,191.7,122,241.4,88,203.5,86,9.1,5,1,0,64.72999999999999,True,False
119,0,1,26,161.3,97,250.3,110,142.4,92,6.6,8,1,0,56.89,True,False
120,0,0,0,150.6,85,119.0,128,232.9,123,6.4,2,1,0,47.93,True,False
155,0,0,0,184.6,102,196.0,117,226.5,122,7.8,1,1,0,60.339999999999996,False,True
106,0,0,0,220.7,120,270.2,95,121.6,113,8.7,5,1,0,68.31,False,False
146,0,1,32,154.0,80,185.5,91,148.2,107,8.2,4,3,0,50.830000000000005,True,False
101,0,1,29,121.1,116,186.4,100,241.7,75,10.1,6,0,0,50.04,True,False
22,0,1,23,182.1,94,164.6,59,128.8,102,12.7,4,3,0,54.18,False,True
41,0,0,0,209.9,105,121.9,105,253.7,104,9.6,4,1,0,60.05,True,False
69,0,0,0,167.5,76,242.1,92,101.2,103,11.4,4,2,0,56.69,True,False
33,0,0,0,213.9,88,239.8,119,148.7,71,9.8,14,2,0,66.08,True,False
112,0,0,0,115.8,108,243.3,111,184.6,78,13.1,5,1,0,52.220000000000006,True,False
136,0,1,21,179.4,88,181.1,97,320.7,120,9.5,4,2,0,62.89,True,False
128,0,0,0,187.3,84,270.8,95,206.4,68,10.1,5,1,0,66.88000000000001,False,True
27,0,0,0,201.2,128,227.2,100,145.8,91,8.4,3,2,0,62.34000000000001,False,False
161,1,0,0,189.6,78,267.4,117,184.5,137,1.3,6,1,0,63.60999999999999,True,False
120,0,1,31,153.5,83,219.1,96,237.4,76,11.4,4,0,0,58.48,True,False
113,0,0,0,187.6,97,208.2,118,158.9,101,8.7,6,2,0,59.09,True,False
122,1,0,0,230.9,132,243.2,99,182.4,57,11.0,2,0,1,71.1,True,False
148,0,1,26,244.9,150,118.0,138,236.0,91,15.2,4,2,0,66.38,True,False
74,0,0,0,230.9,93,223.0,78,157.8,101,9.7,2,3,0,67.93,True,False
106,0,0,0,187.1,104,250.2,117,144.9,81,11.0,3,1,0,62.56999999999999,True,False
179,0,0,0,170.7,54,191.1,108,214.6,107,13.3,4,1,0,58.510000000000005,True,False
